resonant_des,ePh,qPh_au,tpPh_jd,WPh_deg,wPh_deg,iPh_deg
K13SA2O,0.2179167838288999,30.69238000940873,2459934.398824279,145.3140470886186,258.3081095437887,9.860376552490775
K13SA2P,0.1559744920142777,33.11679667840635,2416737.961561084,146.8097271619505,74.72812313011501,11.61356660373121
K13SB2U,0.2074536244363922,31.02079706039493,2431946.4457080904,235.269675624017,1.301042721110239,2.395840423487647
K13SB3F,0.0287294860872588,38.07797355726525,2491605.674670474,46.9011140445228,56.95613740564272,37.67983818106431
K13TH1Y,0.242393467855475,29.73448181803041,2444542.941318472,58.73533729030145,246.8611584467029,25.0001937726569
K13TH2A,0.1820537428877976,32.14131440070034,2464437.0994262546,173.6776868881815,238.1949262251634,14.57604953884726
K13TI7L,0.2003922369728366,31.34624649565558,2457218.515512524,25.06801768192184,348.7333380148559,18.87094498587325
K13TI7O,0.1886540581650764,31.80682741608655,2462378.3648006893,82.38155525272633,334.4869687362967,9.162030295323246
K13TI7U,0.1580505998306113,32.97915446189534,2455088.7135214983,84.39005541593055,291.1526412201122,14.88385159935932
K13TI8B,0.1590591738116506,33.15685634073049,2459208.868232757,91.61484485877357,311.4849308031211,14.93222059775341
K13TI8E,0.2280334494184966,30.34072760717691,2459524.254891419,109.7015051642856,293.0904326711396,9.370120523967902
K13TM7R,0.16572294058057,32.96082485829888,2436543.1989811147,182.4933882794636,108.2668221578068,21.51514121218948
K13TM7V,0.1828717037928616,32.1143429562921,2468681.1359299086,109.136801815828,327.4723043479469,6.918874603517279
K13TM8E,0.1753849502685703,32.29360837343898,2499584.156879147,97.6456771149297,82.31956403179876,9.874483989203965
K13TM9E,0.2008461386204256,31.36160750188311,2452452.079091461,129.4602519203268,214.4861981154528,3.966075761295466
K13TM9Q,0.1616352771219891,32.9286118157869,2441106.2083599614,30.64188224183562,255.8401852166463,5.588794857721665
K13U16X,0.2373487098922173,29.87261524018653,2427607.0952255456,37.27281501394026,199.0926726466881,4.419527259558553
K13U17A,0.1491414249572097,33.56284678279281,2449036.914221501,30.27359575390112,304.1477023072038,1.980429558685977
K13U17F,0.2499234587453089,29.57764827034011,2451564.845180744,190.8720698343531,150.56253334554,17.13351771737856
K13U17J,0.1854895485013349,32.19122339675417,2460266.647930414,36.7237900263823,359.9715009022547,6.822164535382004
K13U17V,0.1790364001085791,32.33034365416876,2435027.3530488187,64.86605047131471,205.5500426087079,2.084980339854937
K13U17X,0.136786416641037,34.10575578865194,2415250.4795321943,29.86933477654421,178.5477373354441,3.026463566095987
K13U18W,0.2043652828126004,31.33095258820071,2472738.3141736304,178.4853492749507,282.8734629677883,6.782047221376557
K13U31F,0.1955198331352653,31.65811371661473,2451688.6227295585,178.1049728622822,176.859737535618,32.10922066094134
K13V24F,0.3287614302377785,26.53576944052292,2456204.8524821666,113.7322685631797,304.3987070319723,19.83001427447388
K13V46N,0.2382299016047343,29.92101979007154,2452372.5342535293,112.9934013292958,241.9299315888838,7.746136772217186
K13V46Q,0.2373804712289838,29.89765317869261,2439415.025584978,70.36255623836223,217.9070777949912,9.467809893512957
K13V46R,0.1482355465201643,33.51557875015317,2441616.0384045746,87.44546421342511,224.9409880497485,13.80028939774238
K13V71Q,0.070146271041444,36.67098829431575,2432503.4272124087,121.455600645882,165.7556438119574,9.317565436616766
K13V71R,0.2032138365520294,31.36294697293424,2449571.655729035,75.15246990705143,273.8054116605912,16.19415345814984
K13V71S,0.214167881354665,31.11766978487659,2455459.223919709,111.9140011610031,278.7411765580003,13.62041366433824
K13V71T,0.2873631008784326,28.12413188151519,2465915.054076246,128.7886799812763,330.8871085374995,11.18967690547106
K13V71Y,0.1509609311919876,33.31966716689288,2460276.443518684,63.71372233283813,327.3480974544094,10.61863380748925
K13V72C,0.2512891641629726,29.44899139258017,2463883.78179208,103.5015629840495,333.1765268067631,13.33103026826828
K13V72F,0.0996064013641458,35.36043797678361,2423183.232278389,188.6088879766922,61.63224646106533,26.67605353077522
K13WC3J,0.2235893649025774,30.52873203222588,2452693.3994476832,85.06457514064044,276.1612092412308,9.196320300527615
K14F62B,0.1871709351717979,32.23458143994876,2454672.1798596755,187.7922765116088,350.6389103173775,6.038507441433181
K14G54J,0.2736254425098985,28.69735279060434,2462921.933973936,233.0525010284992,36.88855103350662,17.26484805407039
K14G54K,0.3280805498069136,26.60468887865326,2459599.573786184,234.1475721172953,12.34974826832222,24.00743625808693
K14HK0D,0.066163535534348,36.75601771398122,2441735.9883108125,67.84227054262483,84.69266073877455,14.85400252743422
K14J80O,0.2915792035355394,27.776270658330315,2448550.2549620103,196.35394835121448,346.5654444132991,15.695643234640483
K14J80T,0.2161949284570487,30.98500925179413,2464242.023020142,146.0109390985499,150.5987639783756,14.50202186548598
K14J92Q,0.3409058364857535,26.07976203677165,2455678.1278625727,160.2942075383266,73.91703273780251,24.15554722979387
K14KA1X,0.2389145694331709,30.11526209583673,2452631.957710116,129.4023795211079,85.93356140213797,4.004248847027319
K14KA2C,0.2641397013868332,28.88071255893942,2464004.4786129803,162.7636757067035,137.0681650698303,12.58120785632553
K14KA2D,0.2208928417194315,30.67760989389113,2457160.0487028817,197.5271060272797,57.73512446593593,7.279956669554279
K14M70F,0.2445214999450047,29.88696794686382,2469302.2085425616,125.8999513275542,183.5557496599923,4.759899684669396
K14M70H,0.1745414835102153,32.39538149832941,2422950.573052104,97.6891194964498,89.07770668196466,3.286765240458161
K14N86T,0.1370700735400885,34.29103340364914,2456979.4193959176,6.637491542564502,278.3363133155152,8.22019555790608
K14Od3V,0.110006605499351,34.87655581703949,2421148.551073401,65.43770269360992,104.3139715091699,3.550026062462908
K14Qi1M,0.2804814097919475,28.51119669010743,2458712.0320864874,96.11235482647297,313.1936039443106,18.25659187419596
K14Qp0T,0.2250544431098794,30.63918421662469,2449702.5328536527,1.136229441185373,250.4581128651587,28.75834307265859
K14Qp0Z,0.2372031704441465,29.9100539472906,2450462.925586206,71.73994804816473,262.8865203187547,23.7654533101919
K14R74N,0.2846407353585714,27.98607533667577,2462871.9851900246,115.27801625012,318.2057971122749,24.36490451460471
K14R86U,0.2205148276966241,30.6814784222934,2432244.307834495,138.1980198774513,126.7717721138368,30.23366883109741
K14R86W,0.1994248516011023,31.35697799454465,2453392.4280932997,127.1346117253096,243.4030606731537,23.29224296673378
K14SZ0F,0.2445108430150323,29.84456326941214,2417025.727003705,37.92980582720712,142.8295086951657,9.834141617695744
K14Sb3P,0.3204262932979615,26.74130235420659,2469634.937589925,158.7949896428702,312.2373441190567,24.44680438652908
K14Se4B,0.1024577065935813,35.26202973930966,2445373.6872982737,135.1930984736487,199.4385268378048,21.85350096546169
K14Se4C,0.2420977209668832,29.75538000337996,2463638.673641016,158.1792501549516,277.1785687396267,26.72089998407569
K14Se4J,0.2290639714595797,30.04419600704018,2461206.795666892,102.2596936820894,310.2207913603515,23.54591787089577
K14TB5H,0.1548511334537859,33.17195967634638,2460101.028685319,172.5008769543422,222.8768295271332,8.088661019181377
K14TB5K,0.2273572541231797,30.27558470027452,2451171.148110542,178.8447441990475,161.1295624898005,12.00726409728951
K14TB5Z,0.2501744309241045,31.07723404350975,2481779.194837086,36.42638070909159,96.61399457708087,25.62177821850217
K14UM8F,0.2218345641680666,30.81681395369685,2460352.891790037,8.334796755838246,41.31000985147593,12.61511151112136
K14UM8M,0.2918256613291444,27.87487582025997,2457108.394708676,271.4966033805407,118.160428820426,4.884697187355571
K14UM8O,0.1218741088890969,34.74866955017262,2447083.936187723,7.939304762596425,331.5105890763133,6.841894407618533
K14UM8U,0.2987912070860398,27.83700729470976,2460224.950271934,252.5217721917318,161.3929387129537,4.240479960280994
K14UM8V,0.2307962816915248,30.52244586007754,2451367.2808584347,4.754768226417021,349.4460087922118,10.13328254716669
K14UM8Z,0.2151501102319701,31.10441795473247,2463918.784855518,309.0427689598067,122.9618192739199,2.650330298101577
K14UM9B,0.2612962299383443,29.19581921596171,2435648.146239185,353.5126374169582,282.6060176907689,4.100204122087271
K14UM9F,0.0924128560203714,34.64931585668273,2495807.3743076697,217.9802786267408,336.7432636463151,19.45246547253891
K14UM9O,0.1603440445849306,33.13197618022254,2450811.788353148,3.353022930290965,349.3396166723062,10.09971142114908
K14UM9T,0.1296686717769645,34.29193908777311,2451671.038136522,208.6522192232661,147.4752261807521,43.49149334946523
K14UM9U,0.2184782539452315,30.87743801447907,2461749.8511483967,232.0854934311037,182.5051639166777,6.856960508123773
K14UO1F,0.1625477733414128,34.65960771833725,2411087.5746401087,191.6018574465174,17.75616809948631,26.82878523991659
K14UR6W,0.2855241886612688,27.97977814389675,2450365.3049010905,128.1078104446435,209.8451044318022,13.36249921963381
K14UR7H,0.2892849398820974,27.88724945931246,2421961.054773497,147.376761371332,81.72378642204957,7.805659226454035
K14Wo9C,0.2553313339496913,29.42224015566976,2450392.6210641763,304.3073729021254,108.1212865894804,9.265322568658036
K14Wp0B,0.2333421312481992,30.35629691925909,2452391.3323829435,82.43472622422136,319.7095556146049,12.61703073900564
K14Wp0E,0.3142055360304519,27.06437801682727,2456661.858003446,99.09354641474312,320.6785597625105,27.11742478544626
K14Wp0O,0.1869120261740767,32.14140849612903,2462333.778336766,69.69022031488484,27.7545225814196,6.72122943947945
K14Wp0R,0.2712015730473729,28.90671147954181,2454994.79140372,212.2361594108573,220.3654390736675,11.08379976204058
K14Wr6C,0.193657653080459,31.63343364795125,2447675.108350904,88.50256856304604,259.1255988034607,22.4340911126665
K14Wr6D,0.2452264463455958,29.6041238756465,2460001.381913379,68.19636326585098,329.4415792995278,16.62933400818907
K14Wy1X,0.143233119507029,33.8012370844565,2419345.1174261584,123.0212082835237,97.05994596211788,10.48432974040113
K14X54T,0.202228757050123,31.26302366809402,2419717.6073366413,61.92287345704869,133.1301479410356,37.81777228093101
K14Y72R,0.1476231522275838,33.4205357242044,2421036.7828208725,88.69732655191902,125.1448702971115,26.79380021515875
K15Bp9A,0.2211241363204353,30.88880453368658,2455740.940479933,152.7212689803559,43.79756633245662,2.81187560976976
K15FY5R,0.1370596526156707,34.20866051128986,2439872.061643845,98.34290604925984,16.01787201825762,13.58040362842882
K15G54F,0.2760648044795126,28.64315864868491,2437310.7440182087,201.037952077773,251.2632310446876,10.68457161579133
K15G54G,0.2668406200669231,29.1793039141964,2446923.120320504,64.94230921364884,72.98796926343807,0.8895404297781293
K15G54J,0.1972859980371073,31.61522229936752,2424542.0133547634,25.14723140600495,34.35718173822544,19.09917695734581
K15G54K,0.3153847939300312,27.19486629136038,2464920.1660564924,204.7662828502216,57.02156012329207,30.48596269496336
K15G54L,0.2386541588057719,30.24389277996893,2469734.81705829,118.4104349022933,159.5869938276857,1.247209749463156
K15G54M,0.2357787655137919,30.40524545124801,2439326.468684387,206.2421797452757,261.8028706178691,9.121603914479948
K15G54N,0.1671796208166466,33.11392108977036,2475166.8750126315,178.1824682525775,117.4204139084837,1.224514215428552
K15G54O,0.2719548087257614,28.69592881683035,2474424.4871921013,32.26662512691323,273.9053353407494,10.18638732222436
K15G54P,0.2981936905088294,27.84346870551888,2446006.311962559,33.29141883422236,98.39438074099375,10.89115926370096
K15G54Q,0.1742373171871423,32.68472364250371,2425276.43447304,191.6521910837203,229.1562566844439,10.69466250101079
K15G54R,0.2278511444067007,30.52941548441341,2464749.5548006166,36.52816868144581,211.5543843472657,9.97172060742488
K15G54S,0.2438065168749012,30.19265529107129,2454077.3443786628,138.4923698252072,42.49326774529244,3.573207371082093
K15G54T,0.1856932603586947,32.1361906274558,2468745.029264675,43.46503174338186,223.1038473831196,6.304092198251703
K15G54U,0.0971498173833841,35.75158910597919,2426931.938889641,46.78072413182933,28.78118578805657,5.57414071119683
K15G54V,0.2347970409454992,30.4250070338914,2472012.715601031,114.7773811210786,173.8482750185755,3.100882639123568
K15G54W,0.1886852249881425,32.16398405815259,2464886.240589497,103.9767092054757,146.0618659532504,3.394043504008806
K15G54X,0.1656154281289102,33.06139888130294,2458053.425487389,36.19991769313084,174.3138576953845,13.491154575071
K15G54Y,0.1242155618275969,34.64163776806393,2452022.01196034,70.34471499260175,109.5139828185274,3.570760959400558
K15G55R,0.0967458335489184,35.02778192547717,2431442.432541016,199.2372206516666,249.3927781533048,23.50396766158135
K15G65R,0.288515605192388,28.09500221058197,2472145.608080074,134.7307933105938,162.8005602172926,2.011332738686528
K15KH3C,0.13773535878292,34.09069708255845,2445034.273439296,74.51250175368412,95.4173752871492,17.07289301240538
K15KH3D,0.2508059171182683,29.65507834688826,2465349.1651368183,153.8690129564741,133.3864776262973,7.037106225522469
K15KH3E,0.2512234561692868,29.5065324142329,2482013.487801398,109.8193670631083,250.4061244351287,8.123842077218148
K15KH3F,0.2601513793218306,29.24138691354256,2457459.4607178974,80.59502607671268,156.0591085164781,15.33841019857539
K15KH3G,0.2830309482580506,28.38773621516266,2461860.63646575,171.5132838698114,99.0288339433678,7.141848663660173
K15KH3H,0.2905646620077634,28.16608999422214,2452549.4856988937,193.6514761029439,9.83545279254568,9.69794834953203
K15KH3J,0.1119107594981572,35.07210209062452,2439751.0460061827,101.2578451241141,49.75535973330678,11.10591665643724
K15KH3K,0.2598792355931843,29.19069337496359,2451321.215101525,101.1429818766454,94.253506447729,10.46488616025974
K15KH3L,0.3309686131902117,26.56022029494214,2450368.458838884,106.0798998895243,77.69643207691938,10.38391860434663
K15KH3M,0.2305867398557496,30.4920075078362,2441163.060512457,191.6309284485334,313.3827063406951,8.252863044565974
K15KH3N,0.1963794945217208,31.9232329126526,2458182.910080384,94.05116742217568,146.7442975775478,7.98554727491145
K15KH3O,0.1977780627119247,31.79567166470744,2455167.6017782013,79.39590626650056,143.4532412657107,13.04775295630519
K15KH3P,0.2261878751868943,30.53432280969136,2450913.776064371,103.4690936918376,94.24821367409764,7.33622557746215
K15KH3Q,0.2566728579995089,29.30034814886061,2467092.5778462505,63.71374201785006,235.4106667354816,38.55351900787458
K15KH3R,0.1153752283472065,34.89178184979708,2437753.5313845845,123.7402207710392,18.64921184903019,6.949065325375532
K15KH3S,0.1863028090245663,32.13439054018306,2451415.734540574,221.9631313418079,339.8038074411418,31.12397096935857
K15KH3T,0.2463156795886543,29.92713651601062,2465809.878048456,119.4928239692914,168.6565837894123,6.690813321868581
K15KH3U,0.2141689586788128,31.08050888256468,2462907.899339932,80.8748420338775,188.5203908096218,14.03132563223737
K15KH3V,0.177872233482018,32.62007388388314,2452241.8818729534,170.0829580065278,38.01377656321332,6.730761799430615
K15KH3W,0.2025246257110773,31.58036167105665,2448575.4714959203,73.64564672388765,111.7096571754999,19.54047182421674
K15KH8G,0.2804544288613269,28.43922010019897,2449297.090696664,69.44796598052496,112.4078823478108,27.49468953155889
K15KJ9M,0.1879709078774946,32.17408866580082,2440674.941970804,103.7850709526391,44.39153889392014,6.579474535374606
K15RR7R,0.2446108972424631,29.64856878962106,2423295.377453001,8.325561017037515,205.5074762739918,8.026563684069409
K15RR7S,0.1839217334418999,32.03593692709973,2441296.5757101844,203.7154679133168,79.92449560983714,3.929301804034767
K15RR7T,0.1761114507904432,32.47433513431939,2434259.18508934,192.9889754129655,65.00387251932413,5.471086657261222
K15RR7U,0.2463108868453993,29.5176127346434,2459526.380760114,193.8031071379864,189.089578150949,16.30095592897127
K15RR7V,0.1665503309330012,32.64931276658303,2430188.613963991,342.5844325918762,263.6762277969315,5.785088496925889
K15Ta1C,0.1145786352521829,34.65975211183627,2423098.0832942384,131.0070494737599,102.1163097199583,5.721487441651647
K15Ta1P,0.1323733014784672,34.08459453168896,2428345.154745458,150.2605216691966,97.93910446526604,9.666093078986012
K15Te8Q,0.2733914115796641,28.86450538284021,2452722.8194599804,2.83068491622624,359.3409513386986,14.22506492159211
K15VG4J,0.2047150116583717,31.23072187749865,2425150.4128324715,57.28617927969577,207.0945437698201,6.367454027111104
K15VG4K,0.2462954839846686,29.50186946247151,2462361.2352651404,186.0984342536721,256.1456804425287,1.969440758042575
K15VG4L,0.2352103207205102,29.98108697117006,2454472.521208026,220.453536765957,169.2826244074745,11.61833552706405
K15VG4M,0.2500446074628869,29.34010517528327,2454253.4789202274,54.14849753082627,332.7149778049771,18.30968069567363
K15VG4N,0.2436807423547134,29.8009311905011,2476517.628263273,62.01458559807795,90.62511371895248,9.441181467366397
K15VG4O,0.2999636080570497,27.61008689199016,2458225.9053205824,58.14969128282871,356.6689360169812,14.17612565823272
K15VG4P,0.2501981118368181,29.31500605502617,2447556.665565977,223.6508526496366,126.5692633950112,5.304972975604279
K15VG4R,0.2044951674237967,31.16452409057898,2458160.031257541,100.1617959326279,318.0049157352728,1.654422735624529
K15VG4S,0.1546654622088169,33.22967046795984,2467410.183783285,228.7613218847391,238.2099951125847,20.7521468871606
K15VG4U,0.1374557423038303,34.01540310446917,2437412.40967438,231.8102726041713,85.320476512301,37.56227218204415
K15VG4V,0.0886193565060293,35.93687475440771,2463252.227669709,48.70717287145172,31.87665118607952,1.767812283980629
K15VG4W,0.1565896784449337,33.16706029691674,2448629.1224863874,197.6498756839155,166.9976828724708,1.383781254033713
K15VG4X,0.3285747548994749,26.31083983943403,2457567.2790788184,230.1895892627416,183.4632674024832,16.89226487128301
K15VG4Y,0.1827222568493795,32.10089382701003,2455480.3324990063,166.4285558003662,234.2654349267011,1.285809800166369
K15VG4Z,0.2203389464699595,30.70616550484658,2471062.747224215,208.6135352890533,282.3813805792456,1.756992068142383
K15VG5A,0.2794156947070069,28.45100822203668,2446925.4839310423,225.0324239801452,117.948020438851,14.19098639409171
K15VG5B,0.20155115492856,31.56199202642915,2450387.140015463,119.2441689417227,250.5813960879071,2.64617407877254
K15VG5C,0.0965768236388123,35.44693175974496,2452414.477369047,232.2682287018162,154.5520165132965,13.37978275487382
K15VG5D,0.2254124920382306,30.56198576062394,2476985.596848135,50.60509112840802,104.2845980317432,12.0322216759156
K15VG5E,0.2105363364423457,31.14278940410563,2449100.2819568,61.72416513719672,300.5058366313247,0.6275904403314401
K15VG5F,0.347410561948229,25.64464681951402,2473099.40115492,228.2424547918403,285.8404190842983,23.52565086018879
K15VG5G,0.216107088007403,30.74419343100875,2460653.246359274,218.8688657788485,212.3410131429259,10.25573309273157
K15VG5H,0.1527025118622963,33.36118796985365,2459825.956967981,56.14391675948179,7.609639261818903,13.69099207991496
K15VG5J,0.1061997862758608,34.95863490020692,2452767.659754714,72.11841395135316,315.5814864744172,6.07929793538239
K15VG5K,0.2512061116044758,29.54036272853104,2455060.5147563834,174.9013997711668,219.607002743127,3.127451213634461
K15VG5L,0.1580030737673798,33.18145322453191,2459273.040326907,223.7111121438903,197.7677621908763,22.71013590218929
K15VG5M,0.2062118016014186,31.252897097932,2463753.641811671,76.29986680517136,12.51920943658189,7.217756710134918
K15VG5N,0.2269015561579533,30.24985291934851,2457927.5715401494,97.8939588224046,316.310566192273,3.949321315001316
K15VG5O,0.211232662725036,31.10382871441574,2467566.2744794814,58.43223454968481,50.99253452631122,10.02706171497009
K15VG5P,0.3368585841862485,26.11529866885509,2469147.742285934,225.3793844591928,268.6099732999747,15.14430767073503
K15VG5Q,0.2814972409325198,28.18770026133844,2475133.075060903,224.435348352826,289.4306836136418,19.13674280925839
K15VG5R,0.0438859474629769,37.7020674364977,2447540.938875593,61.03872803379804,306.1676661124498,12.73998283382504
K15VG5S,0.183233342306352,32.1442316233489,2436845.9380968115,120.4107580711551,186.1607072341241,3.070744563039266
K15VG5T,0.2758660985636793,28.40745954808925,2453240.939315168,214.6656761740518,165.4647453565431,13.57956966875422
K15VG5U,0.1592624039319863,32.91779259197962,2464760.8948097257,80.42930144169155,9.78580051476346,5.13810314085456
K15VI4Z,0.2693798168580338,28.52335884611346,2458813.5682345214,353.3844769950022,55.15314785761257,13.98924750214313
K15VK2O,0.24559513736565,29.53512974303094,2433731.314202623,123.2740303996795,166.9119308624254,3.313530431170611
K16S55Y,0.1805185708711331,32.10811456295489,2470012.300339937,116.8800710073521,336.0449418524491,17.2755574552286
K16S57F,0.2102961237999133,30.87889869094282,2440449.010246952,93.4699021213763,202.9138770175091,16.9114816973063
K16T94S,0.1793845325587468,32.16378239660897,2447721.6348714293,157.1943839067588,184.2597987820261,36.71487962257363
K17O69F,0.2072042333514773,31.42169358399848,2486182.934542531,218.5294160696618,215.3478567556117,13.65395252339435
K17Y03K,0.2827410732271881,28.41052617540655,2452908.5857418464,31.16393610456413,48.33486631320859,2.205722596559188
K18M13F,0.2449140665145447,31.12934503373218,2486229.247096281,100.9396729152931,314.243328678386,3.144250056733289
K20Q83H,0.2533734021726073,29.55259443191682,2471519.7165219407,321.2724639902637,66.55432858348432,22.44798376952344
